time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,disadvantage_code,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Secondary,FSM Not eligible,869188,20064,889252,81849,41872,39977,26388,971101,418370,426263,844633,24555,25251,2662,4415,2491,1,110,1980,4956,2028,3544,230,1598,13816,2392,6060,1833,31037,1047,6,91.57152552,8.428474484,4.311806908,4.116667576,2.600244465,0.274121847,0.624033957,3.196063025,0.188754826,0.107815768,0.454638601,0.256512968,0.000102976,0.011327349,0.203892283,0.510348563,0.000617855,27.33982244,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Secondary,FSM Not eligible,1136932,38682,1175614,98027,63488,34539,47837,1273641,529468,561222,1090690,46242,40640,3834,6742,1032,123,749,3647,6693,3067,4551,79,2481,19202,13853,8591,1595,20834,3519,26,92.30340418,7.696595823,4.984764153,2.71183167,3.190852053,0.301026741,0.674522884,1.635782768,0.125231521,0.276294497,0.529348537,0.081027542,0.009657352,0.05880778,0.286344425,0.525501299,0.002041392,24.16234073,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Primary,FSM eligible,394325,5336,399661,41999,15848,26151,15546,441660,182846,197041,379887,14438,12593,1319,150,0,0,137,186,1423,2704,1529,30,76,2526,0,6775,1108,16639,1629,40,90.49064892,9.509351085,3.588280578,5.921070507,2.851288321,0.298646017,1.533985419,3.767377621,0.250871711,0.368835756,0.033962777,0,0,0.031019336,0.042113843,0.322193543,0.00905674,37.00217234,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Secondary,FSM eligible,484626,19000,503626,60940,28718,32222,18415,564566,228419,239775,468194,16432,15550,2192,5694,234,0,24,2413,2553,10460,1128,138,587,4101,3714,3521,1983,24009,2709,58,89.20586787,10.79413213,5.086739194,5.707392935,2.754328103,0.388262843,0.623664904,4.252647166,0.351243256,0.47983761,1.008562329,0.041447767,0,0.004251053,0.427407956,0.452205765,0.010273378,37.46958637,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Primary,FSM eligible,567543,11234,578777,50771,33906,16865,13804,629548,273268,282331,555599,11944,20044,2325,6812,0,0,629,164,3916,1118,688,671,1140,8305,0,2962,1860,11434,609,16,91.93532503,8.064674973,5.385768837,2.678906136,3.183871603,0.369312586,0.470496293,1.816223703,0.295450069,0.096736071,1.082046166,0,0,0.099912953,0.026050436,0.622033586,0.002541506,28.68332712,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Secondary,FSM Not eligible,602205,19945,622150,55483,34315,21168,19058,677633,287903,297138,585041,17164,19174,2446,1875,5442,4,294,1372,3658,3057,5053,216,2385,8985,5302,2160,1894,15973,1141,50,91.81223465,8.187765354,5.063950546,3.123814808,2.829555231,0.36096235,0.318756613,2.357175639,0.279502326,0.168380229,0.276698449,0.803089578,0.00059029,0.043386317,0.202469478,0.539820227,0.007378625,26.67660209,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Special,FSM Not eligible,11616,378,11994,1021,876,145,42,13015,5829,5754,11583,33,448,143,0,0,0,138,0,147,243,18,0,16,119,0,110,9,25,1,0,92.15520553,7.844794468,6.730695352,1.114099116,3.442182098,1.098732232,0.84517864,0.192086055,0.06915098,0.007683442,0,0,0,1.060315021,0,1.129466001,0,24.77876106,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Primary,FSM eligible,683573,13580,697153,61368,30533,30835,14100,758521,330219,341129,671348,12225,22852,2298,859,0,412,313,859,2786,5348,1149,1,252,7979,0,11203,1875,15693,2064,154,91.90951866,8.090481345,4.025333511,4.065147834,3.012704988,0.302957993,1.476953176,2.068894599,0.247191574,0.272108485,0.1132467,0,0.054316229,0.041264513,0.1132467,0.36729372,0.020302668,29.02325581,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Secondary,FSM Not eligible,776565,21945,798510,65178,37547,27631,23304,863688,370934,382841,753775,22790,28821,3686,360,366,0,93,1067,3142,3067,2516,80,3528,14674,596,8810,514,15575,2732,12,92.45352488,7.546475116,4.347287446,3.19918767,3.336968905,0.426774483,1.020044275,1.803313233,0.059512231,0.31631793,0.041681718,0.042376414,0,0.010767777,0.123539982,0.363788776,0.001389391,23.74895994,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Secondary,FSM Not eligible,787512,46465,833977,66897,48774,18123,27004,900874,377017,384318,761335,26177,29615,3733,1174,4296,16,893,2541,4867,23197,2974,142,1815,12510,8801,1929,827,12806,2561,1639,92.57421127,7.425788734,5.414075664,2.01171307,3.287363161,0.414375373,0.214125394,1.421508446,0.091799741,0.284279489,0.130317891,0.476870239,0.001776053,0.09912596,0.282059422,0.540253132,0.181934433,24.79759186,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Secondary,FSM Not eligible,1817446,60204,1877650,154448,102494,51954,41608,2032098,882070,895529,1777599,39847,59529,5276,23601,1180,2,636,3488,8776,11597,7160,178,3513,34014,10902,10665,1761,36432,3096,6,92.39957915,7.600420846,5.043752811,2.556668035,2.92943549,0.259633148,0.524827051,1.792826921,0.086659206,0.152354857,1.161410523,0.058068066,9.84E-05,0.031297703,0.171645265,0.431868935,0.000295261,23.30626092,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,Primary,FSM Not eligible,678470,18156,696626,42710,23605,19105,7623,739336,334187,337092,671279,7191,16311,1170,3882,8,40,987,74,1125,5054,1344,1,3477,9624,0,12068,432,6177,428,8,94.22319487,5.776805133,3.192729693,2.584075441,2.206168778,0.158250106,1.632275447,0.835479403,0.058430808,0.057889782,0.525065735,0.001082052,0.00541026,0.133498166,0.010008981,0.152163563,0.001082052,18.66603446,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Special,FSM Not eligible,116146,4835,120981,17089,11630,5459,1122,138070,57915,57435,115350,796,5334,1032,42,220,0,740,332,3928,2875,300,35,83,1529,313,410,326,3470,1253,2,87.62294488,12.37705512,8.423263562,3.953791555,3.863257768,0.747446947,0.296950822,2.513217933,0.236112117,0.907510683,0.030419353,0.159339465,0,0.53596002,0.240457739,2.844933729,0.001448541,32.49594814,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Secondary,FSM Not eligible,261104,8214,269318,24000,9765,14235,10442,293318,122482,128462,250944,10160,7416,662,54,141,0,10,540,942,1115,2230,46,544,3091,3418,3148,282,10418,387,0,91.81775411,8.18224589,3.329151297,4.853094594,2.52831398,0.225693616,1.073237919,3.55177657,0.096141389,0.131938715,0.018410053,0.048070695,0,0.003409269,0.184100533,0.321153151,0,26.06310014,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,384,Special,FSM Not eligible,35101,577,35678,4720,4152,568,73,40398,17558,17472,35030,71,1725,484,86,0,0,587,28,1242,479,0,0,0,98,0,81,2,483,2,0,88.31625328,11.68374672,10.27773652,1.406010199,4.270013367,1.198079113,0.200504975,1.195603743,0.00495074,0.00495074,0.212881826,0,0,1.45304223,0.069310362,3.074409624,0,35.09749304,202223
