time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,sen,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Secondary,SEN support,581686,11058,592744,93917,56771,37146,32518,686661,267358,282810,550168,31518,37081,3722,3,17,0,131,5338,10471,6543,10928,134,356,2266,1759,1111,1000,34591,444,8,86.32265412,13.67734588,8.267689588,5.409656293,5.400190196,0.542043308,0.161797452,5.037565844,0.14563227,0.064660728,0.000436897,0.002475749,0,0.019077827,0.777385056,1.524915497,0.001165058,35.43626103,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Secondary,SEN support,95495,2627,98122,14304,8321,5983,8734,112426,40424,46486,86910,8585,6208,704,2,0,0,8,552,847,1866,1953,33,69,481,178,381,149,4654,799,0,87.2769644,12.7230356,7.401312864,5.321722733,5.521854375,0.626189671,0.338889581,4.139611834,0.132531621,0.710689698,0.001778948,0,0,0.007115792,0.490989629,0.753384448,0,40.6360424,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Special,EHC plan,20306,215,20521,2335,2110,225,318,22856,9970,10019,19989,317,1252,184,0,0,0,172,112,390,113,0,0,0,102,0,8,1,216,0,0,89.78386419,10.21613581,9.231711586,0.984424221,5.477773889,0.805040252,0.03500175,0.945047252,0.004375219,0,0,0,0,0.752537627,0.490024501,1.706335317,0,31.7535545,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Primary,SEN support,215508,1762,217270,16915,12007,4908,6707,234185,101731,107816,209547,5961,9830,1159,5,7,0,73,64,858,253,366,143,117,1249,0,1111,746,2870,181,11,92.77707795,7.222922049,5.127143071,2.095778978,4.197536136,0.494907872,0.474411256,1.225526827,0.318551572,0.077289323,0.002135064,0.00298909,0,0.031171937,0.027328821,0.36637701,0.004697141,24.76503759,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Special,SEN support,539,70,609,95,89,6,1,704,274,264,538,1,29,0,0,0,0,0,41,19,70,0,0,0,0,0,0,0,6,0,0,86.50568182,13.49431818,12.64204545,0.852272727,4.119318182,0,0,0.852272727,0,0,0,0,0,0,5.823863636,2.698863636,0,42.85714286,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Primary,No SEN,7284396,34890,7319286,459989,312290,147699,123109,7779275,3736636,3435565,7172201,112195,268251,12959,291,0,33,1803,788,25739,4966,439,54,1162,28708,0,45908,10914,85016,5861,2426,94.08699397,5.913006032,4.014384374,1.898621658,3.448277635,0.166583647,0.590132114,1.092852483,0.14029585,0.075341211,0.003740708,0,0.000424204,0.023176967,0.010129479,0.330866308,0.031185425,19.0072924,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Special,EHC plan,34856,465,35321,4472,3565,907,506,39793,17056,17412,34468,388,2424,392,2,0,0,138,97,512,165,0,2,12,190,96,46,118,743,0,0,88.76184254,11.23815746,8.958862111,2.279295353,6.091523635,0.985097882,0.115598221,1.867162566,0.296534566,0,0.00502601,0,0,0.346794662,0.243761466,1.286658458,0,33.04843305,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Primary,SEN support,486951,3728,490679,39214,30913,8301,9567,529893,235680,243139,478819,8132,25654,2077,5,0,108,154,268,2645,161,794,18,336,3213,0,2182,1435,4474,210,2,92.59963804,7.40036196,5.83381928,1.566542679,4.841354764,0.391965925,0.411781246,0.844321401,0.27080939,0.039630642,0.000943587,0,0.020381473,0.029062471,0.050576248,0.499157377,0.000377435,24.28601209,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Secondary,SEN support,165224,3267,168491,24540,11155,13385,11549,193031,79964,74885,154849,10375,7708,1126,0,0,0,45,1076,1200,2263,1315,52,80,684,188,921,1174,11278,12,0,87.28701608,12.71298392,5.778864535,6.93411939,3.993140998,0.583325994,0.477125436,5.84258487,0.608192466,0.006216618,0,0,0,0.023312318,0.557423419,0.621661806,0,34.82777474,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Primary,No SEN,6737613,56545,6794158,312681,260685,51996,46781,7106839,3337184,3361004,6698188,39425,225171,13560,369,1,613,6357,166,14422,5529,760,107,5919,44988,2,20402,7356,21079,3159,25,95.60028024,4.399719763,3.668086473,0.73163329,3.168370636,0.190802127,0.28707559,0.296601626,0.103505933,0.044450142,0.005192182,1.41E-05,0.008625494,0.08944905,0.002335778,0.202931289,0.000351774,12.52866702,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Primary,SEN support,407362,2194,409556,36184,21933,14251,11255,445740,194149,203697,397846,9516,18481,1297,15,1,1,70,308,1748,222,1048,0,7,1965,0,974,1739,11355,183,12,91.8822632,8.117736797,4.920581505,3.197155292,4.146139005,0.290976803,0.218513035,2.547449186,0.390137748,0.041055324,0.00336519,0.000224346,0.000224346,0.015704222,0.069098578,0.392156863,0.002692152,27.09490461,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",884,Primary,EHC plan,31454,543,31997,3198,2781,417,712,35195,15209,15588,30797,657,1922,227,0,0,0,8,112,508,340,10,1,36,166,0,94,55,244,24,4,90.91348203,9.086517971,7.901690581,1.18482739,5.461002983,0.64497798,0.267083393,0.693280295,0.156272198,0.068191504,0,0,0,0.022730501,0.318227021,1.443386845,0.011365251,28.31325301,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Secondary,No SEN,1340995,11568,1352563,105166,68805,36361,40281,1457729,642644,661850,1304494,36501,52206,4227,29,4,48,128,2831,6487,1699,5821,163,742,5988,2976,3921,3780,27636,1024,2845,92.78562751,7.214372493,4.720013116,2.494359377,3.581324101,0.289971593,0.268980037,1.89582563,0.259307457,0.070246253,0.001989396,0.000274399,0.003292793,0.008780782,0.194206193,0.445007268,0.195166591,20.68670751,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000001,City of London,201,Primary,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,332,Primary,No SEN,1871668,10919,1882587,107576,76425,31151,21655,1990163,918876,934145,1853021,18647,67084,3403,20,0,339,593,131,4853,736,139,5,727,9451,0,6881,3008,20589,673,2,94.59461361,5.405386393,3.840137717,1.565248676,3.370779177,0.170991019,0.345750574,1.034538377,0.151143399,0.033816326,0.001004943,0,0.017033781,0.029796554,0.006582375,0.243849373,0.000100494,17.31580656,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Primary,SEN support,233588,2488,236076,16032,11340,4692,4415,252108,113558,116232,229790,3798,9106,854,0,0,0,90,119,1171,365,1002,2,261,1860,0,526,617,3468,81,0,93.6408206,6.359179399,4.498072255,1.861107145,3.611944087,0.338743713,0.208640741,1.375600933,0.244736383,0.032129088,0,0,0,0.035698986,0.047201993,0.464483475,0,20.36957456,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Secondary,EHC plan,15618,690,16308,3739,1201,2538,605,20047,7367,7743,15110,508,522,62,0,0,0,0,255,362,627,668,11,0,36,16,22,97,2279,140,0,81.34883025,18.65116975,5.990921335,12.66024842,2.60388088,0.309273208,0.109742106,11.36828453,0.483862922,0.698358857,0,0,0,0,1.272010775,1.805756472,0,37.69633508,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Secondary,SEN support,194035,7096,201131,37472,22090,15382,12754,238603,87674,94074,181748,12287,13303,1361,27,68,0,110,865,6352,4799,3832,122,256,1030,889,374,467,12065,2476,4,84.29525195,15.70474805,9.258056269,6.446691785,5.575369966,0.570403557,0.156745724,5.056516473,0.195722602,1.037706986,0.011315868,0.028499223,0,0.046101684,0.362526875,2.662162672,0.001676425,40.49340706,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Primary,No SEN,2024700,10997,2035697,131773,80616,51157,25638,2167470,992686,1009935,2002621,22079,70042,3435,56,1,105,1230,37,5697,260,112,29,894,9813,1,21342,3559,25155,1101,13,93.92042335,6.079576649,3.719359438,2.360217212,3.231509548,0.158479702,0.984650307,1.160569696,0.164200658,0.050796551,0.002583657,4.61E-05,0.004844358,0.05674819,0.001707059,0.262841008,0.000599778,19.29806969,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Special,EHC plan,60516,177,60693,7801,5024,2777,737,68494,29736,30231,59967,549,3371,432,26,0,0,84,270,841,175,0,0,0,2,0,93,188,2479,17,0,88.61068123,11.38931877,7.334949047,4.054369726,4.921598972,0.630712179,0.135778316,3.619295121,0.274476596,0.024819692,0.037959529,0,0,0.122638479,0.394195112,1.227844775,0,29.91869919,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Secondary,EHC plan,26608,952,27560,2775,1377,1398,905,30335,13325,12474,25799,809,934,132,4,0,0,0,88,219,805,112,12,27,108,0,28,96,1273,1,0,90.85215098,9.147849019,4.539311027,4.608537992,3.078951706,0.435140926,0.092302621,4.196472721,0.316466128,0.003296522,0.013186089,0,0,0,0.290093951,0.721938355,0,24.66216216,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Secondary,No SEN,1157794,10494,1168288,116102,64271,51831,40645,1284390,549680,568649,1118329,39465,48155,3892,9,33,0,536,6177,5464,4045,3086,48,1351,5050,0,2776,1180,46542,1333,5,90.96053379,9.039466206,5.004009686,4.03545652,3.749250617,0.303023225,0.216133729,3.623665709,0.091872406,0.103784676,0.000700722,0.002569313,0,0.041731873,0.48092869,0.425415956,0.00038929,25.60954961,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Primary,No SEN,1213528,9597,1223125,66718,40615,26103,21041,1289843,587612,605961,1193573,19955,34013,2326,117,0,0,417,47,3544,2084,26,253,163,7097,0,4922,1086,19436,659,151,94.82743249,5.172567514,3.148832842,2.023734672,2.636987602,0.180332025,0.38159683,1.506850058,0.084196294,0.051091489,0.009070871,0,0,0.032329516,0.003643854,0.274762122,0.011706851,16.18760687,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Secondary,No SEN,866418,9042,875460,80386,45018,35368,37185,955846,401895,431480,833375,33043,34210,3345,98,5,2,210,1976,5172,2441,5884,430,562,4585,1024,1767,4142,28801,658,0,91.59006786,8.409932144,4.7097545,3.700177644,3.579028421,0.34995177,0.184862415,3.013142284,0.433333403,0.068839541,0.010252698,0.000523097,0.000209239,0.021970066,0.206727862,0.541091347,0,24.48797863,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Secondary,EHC plan,64150,3643,67793,18063,9143,8920,3470,85856,31122,29876,60998,3152,4488,881,0,0,6,2,529,3237,3106,1057,19,84,302,132,194,318,8013,395,0,78.96128401,21.03871599,10.64922661,10.38948938,5.227357436,1.026136787,0.225959747,9.333069325,0.370387626,0.46007268,0,0,0.006988446,0.002329482,0.616147969,3.770266493,0,44.45812808,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Special,SEN support,462,44,506,219,159,60,0,725,245,217,462,0,90,32,0,0,0,0,0,37,44,0,0,0,0,0,0,0,12,48,0,69.79310345,30.20689655,21.93103448,8.275862069,12.4137931,4.413793103,0,1.655172414,0,6.620689655,0,0,0,0,0,5.103448276,0,62.5,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Primary,EHC plan,24629,258,24887,2383,1473,910,585,27270,11869,12229,24098,531,1094,132,0,0,0,42,18,187,128,557,0,0,130,0,75,54,736,45,0,91.26145948,8.738540521,5.401540154,3.337000367,4.011734507,0.484048405,0.275027503,2.69893656,0.198019802,0.165016502,0,0,0,0.154015402,0.066006601,0.68573524,0,27.66798419,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Special,EHC plan,183591,2464,186055,26824,17865,8959,1721,212879,90700,91325,182025,1566,10668,1673,2,0,0,124,550,4848,1768,126,0,90,524,82,444,155,8118,242,0,87.39941469,12.60058531,8.392091282,4.208494027,5.011297498,0.785892455,0.208569187,3.813433923,0.072811315,0.113679602,0.000939501,0,0,0.058249052,0.258362732,2.277350044,0,32.96842105,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Secondary,EHC plan,19071,514,19585,2607,1361,1246,969,22192,9530,8716,18246,825,882,115,0,0,0,0,79,285,359,224,3,6,108,38,57,144,993,52,0,88.25252343,11.74747657,6.132840663,5.614635905,3.974405191,0.518204758,0.256849315,4.474585436,0.64888248,0.234318673,0,0,0,0,0.355984138,1.284246575,0,30.33175355,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Special,SEN support,262,0,262,126,120,6,7,388,124,131,255,7,34,2,0,0,0,0,0,84,0,44,0,0,0,0,0,0,6,0,0,67.5257732,32.4742268,30.92783505,1.546391753,8.762886598,0.515463918,0,1.546391753,0,0,0,0,0,0,0,21.64948454,0,50,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Secondary,No SEN,2347442,23223,2370665,177558,85909,91649,100034,2548223,1103677,1154646,2258323,89119,63364,5432,312,2171,153,196,6457,7765,3923,10813,193,1330,9710,8067,9403,10915,65514,5817,59,93.0320855,6.967914504,3.371329746,3.596584757,2.486595561,0.213168157,0.369002242,2.570968082,0.428337708,0.228276725,0.012243826,0.085196625,0.006004184,0.007691635,0.253392266,0.304722153,0.002315339,19.83193277,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Secondary,SEN support,87172,2066,89238,9105,5724,3381,3146,98343,45676,38546,84222,2950,4154,593,0,0,0,42,126,809,520,1802,16,145,996,389,275,196,2816,94,0,90.74158812,9.258411885,5.82044477,3.437967115,4.22399154,0.60299157,0.279633528,2.863447322,0.199302441,0.095583824,0,0,0,0.042707666,0.128122998,0.822630996,0,25.21834061,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Special,EHC plan,53813,1154,54967,9239,6272,2967,842,64206,26573,26411,52984,829,3632,364,0,0,0,10,253,2013,727,0,0,24,403,0,108,13,2751,95,0,85.61037909,14.38962091,9.768557456,4.621063452,5.6567922,0.566925209,0.168208579,4.284646295,0.020247329,0.14796125,0,0,0,0.015574868,0.39404417,3.135221007,0,38.36549376,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Secondary,No SEN,1222515,8848,1231363,85715,59115,26600,30705,1317078,588717,605804,1194521,27994,47835,3958,130,1377,0,94,1752,3966,1654,2732,297,415,4727,1755,6061,2711,16075,1753,3,93.49203312,6.507966878,4.488344654,2.019622224,3.63190335,0.300513713,0.46018535,1.220504784,0.20583443,0.13309766,0.009870334,0.104549617,0,0.007137011,0.133021734,0.301121118,0.000227777,20.23603462,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Special,EHC plan,66970,535,67505,9967,8498,1469,530,77472,33136,33363,66499,471,5498,867,0,0,0,379,26,1728,408,351,5,10,103,9,188,59,1220,2,0,87.13470673,12.86529327,10.96912433,1.896168938,7.096757538,1.119114002,0.242668319,1.574762495,0.076156547,0.002581578,0,0,0,0.489209005,0.033560512,2.230483271,0,38.49315068,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Secondary,SEN support,475147,10424,485571,99075,43755,55320,26692,584646,218446,233036,451482,23665,23995,2277,3,2,10,40,6227,11201,7176,5209,115,192,2835,106,3312,3027,48118,863,0,83.05384797,16.94615203,7.484015969,9.462136062,4.104192965,0.389466446,0.566496649,8.23027952,0.517749202,0.147610691,0.000513131,0.000342087,0.001710437,0.006841747,1.06508896,1.915860196,0,41.29263914,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Secondary,SEN support,162407,3045,165452,24922,9950,14972,7418,190374,75764,80231,155995,6412,5479,663,0,18,0,20,1478,2292,2136,1685,52,166,685,6,401,1006,13512,53,0,86.90892664,13.09107336,5.226554046,7.864519315,2.878019057,0.348261842,0.210638007,7.097607867,0.528433505,0.027839936,0,0.009455073,0,0.010505636,0.776366521,1.203945917,0,32.52077562,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,816,Primary,No SEN,1026396,7941,1034337,47167,37794,9373,7091,1081504,508284,511811,1020095,6301,31668,2213,20,0,547,979,65,2296,236,429,4,409,7292,0,4280,790,4013,290,6,95.63875862,4.361241382,3.494577921,0.866663461,2.92814451,0.204622452,0.395745184,0.371057342,0.073046424,0.02681451,0.001849277,0,0.050577714,0.090522088,0.006010149,0.212296949,0.000554783,12.10849539,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Secondary,EHC plan,52421,3506,55927,7770,5527,2243,1115,63697,25557,25837,51394,1027,3449,323,0,0,0,28,400,1327,3258,305,25,29,172,22,139,88,1998,18,0,87.80162331,12.19837669,8.677017756,3.521358934,5.414697709,0.507088246,0.218220638,3.136725434,0.138154073,0.028258788,0,0,0,0.043958114,0.62797306,2.083300626,0,32.19761499,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,394,Primary,EHC plan,26750,447,27197,2760,1957,803,596,29957,12944,13302,26246,504,1256,174,0,0,0,4,108,415,372,929,0,3,72,0,141,92,521,49,0,90.78679441,9.213205595,6.532696866,2.680508729,4.192676169,0.580832527,0.470674634,1.739159462,0.307106853,0.16356778,0,0,0,0.013352472,0.360516741,1.385318957,0,26.66666667,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,815,Primary,EHC plan,102271,1684,103955,10656,8700,1956,1767,114611,50202,50748,100950,1321,5357,831,2,0,55,109,220,2126,1007,252,0,90,587,0,440,446,1016,54,0,90.70246311,9.297536886,7.590894417,1.706642469,4.674071424,0.725061294,0.383907304,0.886476865,0.389142403,0.047115896,0.001745033,0,0.047988413,0.095104309,0.191953652,1.854970291,0,29.74504249,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Primary,EHC plan,41876,357,42233,4481,3120,1361,810,46714,20489,20763,41252,624,2454,235,0,0,0,28,87,304,208,38,11,12,126,0,231,186,856,88,12,90.40758659,9.592413409,6.678939932,2.913473477,5.253243139,0.503061181,0.494498437,1.83242711,0.398167573,0.188380357,0,0,0,0.059939205,0.186239671,0.650768506,0.025688231,29.80769231,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Special,EHC plan,70214,3174,73388,12562,7870,4692,934,85950,34725,34915,69640,574,3901,767,4,0,2,22,28,3146,2824,116,0,321,29,0,289,360,4016,27,0,85.38452589,14.61547411,9.156486329,5.458987784,4.538685282,0.89237929,0.336242001,4.672484002,0.418848168,0.031413613,0.004653869,0,0.002326934,0.025596277,0.03257708,3.660267597,0,39.48387097,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Primary,SEN support,728411,7466,735877,59530,46108,13422,11822,795407,355878,363556,719434,8977,35661,3225,18,0,10,317,917,5943,1524,464,6,1001,4935,0,2022,2845,8318,237,17,92.51578123,7.484218771,5.796780768,1.687438003,4.48336512,0.405452806,0.25420948,1.045753935,0.357678522,0.029796067,0.002262992,0,0.001257218,0.039853811,0.115286891,0.747164659,0.002137271,24.28789774,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,815,Primary,SEN support,565647,5330,570977,40838,32368,8470,8509,611815,277006,281826,558832,6815,25321,2668,3,0,198,558,557,3062,1389,3786,0,656,3285,0,2185,1694,4278,313,1,93.32510645,6.674893554,5.290488138,1.384405417,4.138669369,0.436079534,0.357134101,0.699230977,0.276881083,0.051159256,0.000490344,0,0.032362724,0.09120404,0.091040592,0.500478086,0.000163448,21.77277524,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Secondary,SEN support,133369,1879,135248,15761,7729,8032,5887,151009,62062,65937,127999,5370,5681,744,4,0,0,46,433,821,648,2747,17,94,730,390,275,517,7188,52,0,89.56287374,10.43712626,5.118237986,5.318888278,3.762027429,0.492685866,0.182108351,4.759981193,0.3423637,0.034435034,0.002648849,0,0,0.030461761,0.286737877,0.543676205,0,31.08108108,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000007,Stockport,356,Primary,SEN support,239899,1233,241132,17910,13438,4472,5787,259042,114913,120051,234964,4935,11078,1055,15,0,44,58,94,1094,84,107,29,30,1090,0,643,852,2895,82,0,93.08606326,6.913936736,5.18757576,1.726360976,4.276526586,0.407269864,0.248222296,1.117579389,0.328904193,0.031655098,0.005790567,0,0.016985663,0.022390192,0.036287552,0.422325337,0,23.55321732,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Secondary,EHC plan,12428,1148,13576,2442,1048,1394,627,16018,5735,6154,11889,539,481,84,0,1,0,0,92,390,890,87,7,0,131,120,16,88,739,551,0,84.75465102,15.24534898,6.542639531,8.702709452,3.002871769,0.524410039,0.099887626,4.613559745,0.549381945,3.439880135,0,0.006242977,0,0,0.574353852,2.434760894,0,33.77483444,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Primary,EHC plan,88921,893,89814,9159,7069,2090,2618,98973,42398,44304,86702,2219,4549,989,7,0,0,70,157,1296,379,706,17,46,451,0,243,399,1409,39,1,90.74596102,9.25403898,7.142351955,2.111687026,4.596203005,0.999262425,0.245521506,1.423620583,0.40314025,0.039404686,0.007072636,0,0,0.07072636,0.158629121,1.309448031,0.001010377,30.85339168,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Secondary,No SEN,2622339,24249,2646588,209775,157124,52651,73422,2856363,1286949,1265447,2552396,69943,127251,9223,26,1,195,608,4269,15550,4479,11879,558,2414,14890,1908,5338,3479,40153,3681,1,92.65587042,7.34412958,5.500841455,1.843288125,4.455000993,0.322893134,0.186881009,1.405738696,0.121798245,0.128870175,0.000910248,3.50E-05,0.006826863,0.02128581,0.149455794,0.544398594,3.50E-05,21.7044294,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Secondary,No SEN,1536637,22511,1559148,134939,96885,38054,45085,1694087,724586,772005,1496591,40046,75072,6953,28,7,3,492,3175,11138,6773,2802,87,3531,9371,2749,2764,5039,27542,2709,12,92.0347066,7.9652934,5.719009708,2.246283691,4.431413499,0.410427564,0.163155729,1.625772466,0.297446353,0.159909143,0.001652808,0.000413202,0.000177087,0.029042192,0.187416585,0.657463283,0.000708346,25.34802441,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Primary,EHC plan,311654,3637,315291,40373,30240,10133,7001,355664,151403,154569,305972,5682,17543,2409,13,0,6,108,791,9347,1937,110,17,223,1460,0,812,1319,7814,188,23,88.64855594,11.35144406,8.502406766,2.849037294,4.932464348,0.677324666,0.228305367,2.19701741,0.370855639,0.052858878,0.003655135,0,0.001686985,0.030365738,0.222400918,2.628042197,0.006466778,34.5074813,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Secondary,No SEN,2243162,14448,2257610,160559,102072,58487,60518,2418169,1080578,1104210,2184788,58374,81646,6357,76,1,2,281,4568,9141,4171,7320,434,1473,7024,1346,7188,2144,45572,3583,0,93.36030691,6.63969309,4.221044931,2.418648159,3.376356243,0.262884852,0.297249696,1.884566381,0.088662124,0.148169958,0.003142874,4.14E-05,8.27E-05,0.011620362,0.188903257,0.378013282,0,18.88005414,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Primary,SEN support,206854,1389,208243,17715,10746,6969,8219,225958,96141,103577,199718,7136,7801,971,4,0,0,100,93,1454,206,458,48,112,1023,0,893,1083,4650,343,323,92.16004744,7.839952558,4.755751069,3.084201489,3.45241151,0.429725878,0.395206189,2.057904566,0.479292612,0.151798122,0.00177024,0,0,0.044256012,0.041158091,0.643482417,0.142946919,26.0685768,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Primary,No SEN,621137,5342,626479,35277,25894,9383,5068,661756,307493,309393,616886,4251,23070,1308,18,0,0,285,27,1177,628,118,23,983,3708,0,2726,817,5488,352,9,94.6691832,5.330816797,3.912922588,1.417894209,3.486179196,0.197655934,0.411934308,0.829308688,0.123459402,0.053191811,0.002720036,0,0,0.043067233,0.004080054,0.177860118,0.001360018,17.62211669,202223
