time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,disadvantage_code,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Special,FSM eligible,17843,441,18284,2829,2360,469,110,21113,9070,8690,17760,83,1098,426,0,0,0,14,4,818,212,0,0,0,229,0,4,27,438,0,0,86.60067257,13.39932743,11.17794724,2.221380192,5.200587316,2.017714205,0.018945673,2.074551224,0.127883295,0,0,0,0,0.066309856,0.018945673,3.874390186,0,40.88669951,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Secondary,FSM Not eligible,1389280,15305,1404585,113788,77047,36741,40392,1518373,667053,685552,1352605,36675,54084,4616,20,2,107,127,3862,10679,5355,9095,177,764,5904,3105,3967,3717,27871,1186,3550,92.50592575,7.494074249,5.074313097,2.419761152,3.561970609,0.304009621,0.2612665,1.83558322,0.244801508,0.078109924,0.001317199,0.00013172,0.007047017,0.008364216,0.254351204,0.703318618,0.233802893,20.49152193,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Secondary,FSM Not eligible,880890,7492,888382,64748,45806,18942,29601,953130,418161,434504,852665,28225,37888,2727,31,9,1,278,1157,3671,1587,1991,213,561,4032,1099,3354,1376,13018,1194,44,93.20680285,6.79319715,4.805850199,1.987346952,3.975113573,0.286109975,0.351893236,1.365815786,0.144366456,0.125271474,0.003252442,0.000944257,0.000104917,0.02916706,0.121389527,0.385152078,0.004616369,20.86927299,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,FSM Not eligible,70981,1159,72140,9592,8511,1081,387,81732,35402,35281,70683,298,4868,947,2,11,1,545,82,2055,835,369,3,41,230,50,28,89,927,37,0,88.26408261,11.73591739,10.41330201,1.322615377,5.956051485,1.158664905,0.034258308,1.134194685,0.108892478,0.045269907,0.002447022,0.013458621,0.001223511,0.666813488,0.100327901,2.514315079,0,36.53585927,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Special,FSM eligible,19406,155,19561,3037,2536,501,349,22598,9405,9720,19125,281,1393,270,2,0,0,102,1,768,92,2,0,0,59,4,30,68,250,153,0,86.56075759,13.43924241,11.22223206,2.217010355,6.164262324,1.194796,0.132755111,1.106292592,0.300911585,0.677051066,0.008850341,0,0,0.451367378,0.00442517,3.398530843,0,43.28358209,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,940,Special,FSM eligible,23748,492,24240,4045,2826,1219,479,28285,11542,11789,23331,417,1687,215,0,0,12,0,81,831,382,26,11,10,66,23,52,62,1081,24,0,85.69913382,14.30086618,9.991161393,4.309704791,5.964292028,0.760120205,0.183843026,3.821813682,0.219197454,0.084850628,0,0,0.042425314,0,0.286370868,2.937952979,0,42.62948207,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Primary,FSM eligible,532173,3316,535489,43693,31649,12044,13382,579182,254905,265805,520710,11463,25872,2284,147,0,0,243,110,2993,475,614,51,283,2507,0,1129,1919,8767,229,0,92.45608462,7.543915384,5.46443087,2.079484514,4.466989651,0.394349272,0.194930091,1.513686544,0.331329358,0.039538522,0.025380623,0,0,0.041955724,0.018992303,0.516763297,0,26.59495549,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Primary,FSM Not eligible,2435543,11493,2447036,135142,107182,27960,21219,2582178,1202361,1214821,2417182,18361,92286,5359,95,0,26,1053,526,7812,1762,487,21,2232,7478,0,9860,2858,14375,867,25,94.76635615,5.233643846,4.150837007,1.08280684,3.573959657,0.207537978,0.381848192,0.556700584,0.110681758,0.033576307,0.003679065,0,0.001006902,0.040779528,0.0203704,0.302535302,0.000968175,15.46830852,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Primary,FSM Not eligible,1700730,7154,1707884,74893,57184,17709,16194,1782777,838237,847753,1685990,14740,48958,3968,59,1,129,506,203,3328,1451,656,48,815,4840,0,9818,1454,5923,514,32,95.79908199,4.200918006,3.207580084,0.993337922,2.746165112,0.222574108,0.550713858,0.332234486,0.081558153,0.028831424,0.003309444,5.61E-05,0.007235902,0.028382686,0.01138673,0.186675058,0.001794952,11.41835518,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Secondary,FSM eligible,176650,3194,179844,40773,21767,19006,9530,220617,83039,85485,168524,8126,13640,1042,2,0,1,107,1275,5474,1904,1293,31,110,557,592,316,1404,16759,527,226,81.51864997,18.48135003,9.866420085,8.614929946,6.182660448,0.472311744,0.143234656,7.59642276,0.636397014,0.238875517,0.000906548,0,0.000453274,0.048500342,0.577924639,2.481223115,0.102439975,47.25124943,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Primary,FSM Not eligible,2479802,20849,2500651,120311,103640,16671,14465,2620962,1231786,1235205,2466991,12811,85837,5471,79,0,194,1725,487,9792,4682,107,68,3247,12852,0,7058,1654,6811,1148,55,95.40966256,4.590337441,3.954273278,0.636064163,3.275018867,0.20874015,0.269290436,0.259866415,0.0631066,0.043800711,0.00301416,0,0.007401862,0.065815529,0.018580964,0.37360328,0.002098466,12.85404865,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Special,FSM Not eligible,14441,80,14521,1693,1523,170,137,16214,7177,7224,14401,40,1108,89,0,0,0,66,12,248,80,0,0,0,0,0,61,97,10,2,0,89.55840632,10.44159368,9.393117059,1.048476625,6.833600592,0.548908351,0.376218083,0.061675096,0.598248427,0.012335019,0,0,0,0.407055631,0.074010115,1.529542371,0,25.5033557,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Special,FSM Not eligible,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Primary,FSM eligible,381130,3372,384502,29635,19955,9680,9180,414137,183256,189900,373156,7974,15924,1111,0,0,0,325,144,2451,536,492,2,286,2548,0,724,1206,7516,234,0,92.84415544,7.155844564,4.818453797,2.337390767,3.845104398,0.268268713,0.174821376,1.814858368,0.291207982,0.056503041,0,0,0,0.078476446,0.034771102,0.591833137,0,24.50157398,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Special,FSM eligible,26430,855,27285,6286,2548,3738,482,33571,12802,13147,25949,481,1544,201,0,0,0,10,37,756,716,78,0,23,116,0,98,1,3639,0,0,81.27550564,18.72449436,7.589884126,11.13461023,4.599207649,0.598731048,0.29191862,10.83971285,0.002978761,0,0,0,0,0.029787614,0.110214173,2.251943642,0,46.94533762,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Primary,FSM eligible,479426,4960,484386,41255,25456,15799,18028,525641,223390,239878,463268,16158,18819,1441,6,2,10,551,154,4422,836,889,77,122,3925,0,1479,1870,11982,468,51,92.15148742,7.848512578,4.842849017,3.005663561,3.580200175,0.274141477,0.281370745,2.27950255,0.355756115,0.089034151,0.001141463,0.000380488,0.001902439,0.104824395,0.029297562,0.841258578,0.009702439,27.62002043,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Special,FSM Not eligible,16069,186,16255,2997,2246,751,254,19252,7861,8073,15934,135,1241,119,0,0,0,120,27,739,143,0,0,6,37,0,100,119,523,9,0,84.4327862,15.5672138,11.66632038,3.900893414,6.446083524,0.618117598,0.519426553,2.716600873,0.618117598,0.04674839,0,0,0,0.623311864,0.140245169,3.838562227,0,40.8045977,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Secondary,FSM eligible,375540,5547,381087,59663,18989,40674,19498,440750,173119,186351,359470,16070,10867,1256,4,39,0,63,2737,4023,3352,3815,62,525,1563,45,1116,3428,36021,109,0,86.46330119,13.53669881,4.30833806,9.228360749,2.465570051,0.284968803,0.253204765,8.172660238,0.777765173,0.024730573,0.000907544,0.008848554,0,0.014293817,0.620986954,0.912762337,0,35.37577788,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Special,FSM eligible,34465,574,35039,4336,3192,1144,159,39375,17202,17159,34361,104,2051,361,0,4,0,42,13,721,48,16,3,22,334,167,55,55,1005,29,0,88.98793651,11.01206349,8.106666667,2.905396825,5.208888889,0.916825397,0.13968254,2.552380952,0.13968254,0.073650794,0,0.01015873,0,0.106666667,0.033015873,1.831111111,0,36.33802817,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Primary,FSM eligible,251179,1375,252554,22975,15533,7442,6835,275529,119584,125608,245192,5987,12778,720,6,0,36,72,201,1720,171,50,4,111,1089,0,948,848,5341,305,0,91.6614948,8.338505203,5.6375191,2.700986103,4.637624352,0.261315506,0.344065416,1.93845294,0.307771596,0.110696152,0.002177629,0,0.013065775,0.026131551,0.072950579,0.624253708,0,29.57153787,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Special,FSM eligible,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,420,Secondary,FSM Not eligible,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Special,FSM Not eligible,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Special,FSM Not eligible,23372,201,23573,2234,1969,265,108,25807,11613,11656,23269,103,1324,274,0,0,0,108,26,237,50,0,0,0,151,0,71,5,189,0,0,91.34343395,8.656566048,7.629712869,1.026853179,5.130390979,1.061727438,0.275119154,0.732359437,0.019374588,0,0,0,0,0.418491107,0.100747859,0.918355485,0,30.17241379,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Secondary,FSM eligible,471302,12784,484086,90995,51113,39882,31192,575081,201293,241209,442502,28800,33335,2547,121,6,162,112,3825,10977,9401,5829,295,282,1621,1185,1073,2392,35565,852,28,84.17701159,15.82298841,8.887965347,6.935023066,5.796574743,0.442894131,0.186582412,6.184346205,0.415941407,0.148153043,0.021040514,0.001043331,0.028169945,0.019475517,0.665123696,1.90877459,0.004868879,46.56907594,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Secondary,FSM Not eligible,1427307,16072,1443379,96316,53378,42938,38813,1539695,687070,703916,1390986,36321,42284,3262,99,4,12,180,1899,5627,3142,2161,1362,507,5478,5583,12444,2492,27376,626,11,93.74447537,6.255524633,3.466790501,2.788734132,2.746258187,0.211860141,0.808212016,1.778014477,0.161850237,0.040657403,0.006429845,0.000259792,0.000779375,0.011690627,0.123336115,0.365461991,0.000714427,17.25269573,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Secondary,FSM Not eligible,328429,3225,331654,25194,12437,12757,13141,356848,155047,161330,316377,12052,9044,848,12,0,0,40,986,1507,1921,4647,30,78,1096,100,1467,1089,9651,550,0,92.93985114,7.060148859,3.485237412,3.574911447,2.534412411,0.237636192,0.411099404,2.704512846,0.30517195,0.154127247,0.003362776,0,0,0.011209254,0.27630812,0.422308658,0,21.43070937,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Secondary,FSM Not eligible,556375,5235,561610,48272,30267,18005,28208,609882,259273,270293,529566,26809,23935,1518,112,1,0,104,834,3763,2384,4321,159,372,2101,219,1341,1399,13739,1526,0,92.08502628,7.914973716,4.962763289,2.952210428,3.924529663,0.248900607,0.219878599,2.252730856,0.229388636,0.250212336,0.018364208,0.000163966,0,0.017052479,0.136747764,0.617004601,0,22.06011601,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Primary,FSM eligible,675454,5207,680661,56777,34101,22676,13643,737438,326529,337585,664114,11340,28508,1929,13,0,62,126,195,3060,1198,256,5,266,3738,0,4084,2303,16174,115,208,92.30077647,7.699223528,4.624253158,3.07497037,3.865816516,0.261581313,0.553809269,2.193269129,0.312297441,0.015594531,0.00176286,0,0.008407486,0.017086182,0.026442901,0.414950138,0.028205761,27.21901815,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Secondary,FSM eligible,201658,3711,205369,30276,15075,15201,11084,235645,92151,99750,191901,9757,8916,948,0,2,0,12,1833,3364,2214,1463,34,68,872,523,401,1327,13352,121,0,87.15185979,12.84814021,6.397334974,6.450805237,3.783657621,0.40230007,0.170171232,5.666150353,0.563135225,0.051348427,0,0.000848734,0,0.005092406,0.777865009,1.427571135,0,38.295053,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Special,FSM Not eligible,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Special,FSM eligible,39253,336,39589,5057,4161,896,134,44646,19633,19540,39173,80,2599,507,0,20,0,69,72,894,116,0,0,21,193,6,22,54,815,5,0,88.67311741,11.32688259,9.319983873,2.006898714,5.821350177,1.135600054,0.049276531,1.825471487,0.120951485,0.011199212,0,0.044796846,0,0.15454912,0.161268647,2.00241903,0,35.62653563,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Special,FSM eligible,16357,259,16616,2413,1771,642,103,19029,8126,8139,16265,92,1249,289,0,0,0,0,45,188,235,20,8,3,13,0,22,11,609,0,0,87.31935467,12.68064533,9.306847443,3.373797887,6.563665983,1.518734563,0.115613012,3.20037837,0.057806506,0,0,0,0,0,0.23648116,0.987965737,0,40.46242775,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Secondary,FSM eligible,269391,3353,272744,50101,27718,22383,13516,322845,124750,131699,256449,12942,18691,1533,34,14,0,84,2534,4828,2428,2039,37,181,668,39,619,574,20671,519,0,84.48140749,15.51859251,8.585544147,6.933048367,5.789465533,0.474840868,0.191732875,6.402762936,0.177794298,0.160758259,0.01053137,0.004336446,0,0.026018678,0.784896777,1.495454475,0,43.5964625,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Primary,FSM Not eligible,1096537,9133,1105670,53739,35455,18284,14831,1159409,535018,547229,1082247,14290,29545,2221,128,0,0,453,95,2852,2574,36,229,131,6199,0,4720,541,12513,510,161,95.36496612,4.635033884,3.058023528,1.577010356,2.548281064,0.191563115,0.407103964,1.079256759,0.046661704,0.043987928,0.011040108,0,0,0.03907163,0.00819383,0.245987395,0.013886385,13.6648217,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Special,FSM eligible,22847,56,22903,5419,3225,2194,467,28322,11138,11304,22442,405,1275,239,0,0,0,16,90,1605,8,22,7,0,41,0,97,62,2021,14,0,80.86646423,19.13353577,11.3869077,7.746628063,4.50180072,0.843866959,0.342489937,7.135795495,0.218911094,0.049431537,0,0,0,0.056493186,0.317774168,5.666972671,0,43.33333333,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Special,FSM Not eligible,18358,111,18469,1671,1486,185,138,20140,9058,9173,18231,127,1051,163,0,0,0,56,0,216,111,0,0,0,0,0,39,11,131,4,0,91.70307845,8.296921549,7.378351539,0.91857001,5.218470705,0.809334657,0.193644489,0.650446872,0.054617676,0.019860973,0,0,0,0.278053625,0,1.072492552,0,27.17391304,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Primary,FSM eligible,276118,1066,277184,21947,17023,4924,8156,299131,130682,138130,268812,7306,14277,999,23,0,8,203,67,1429,332,118,10,61,663,0,799,850,2858,417,17,92.66308072,7.336919276,5.690817735,1.646101541,4.772825284,0.333967392,0.267107053,0.955434241,0.28415644,0.139403806,0.007688939,0,0.002674414,0.067863244,0.022398213,0.477717121,0.005683129,25.34747623,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Primary,FSM eligible,323406,2735,326141,26422,18852,7570,9178,352563,154007,161698,315705,7701,14652,1268,52,0,37,179,170,2492,796,829,13,133,1793,0,1421,1477,4574,98,2,92.50573656,7.494263437,5.347129449,2.147133987,4.155852996,0.359652034,0.403048533,1.297356784,0.418932219,0.027796451,0.014749137,0,0.010494578,0.050771068,0.048218333,0.706824029,0.000567275,25.88785047,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Secondary,FSM eligible,174383,3455,177838,31188,12537,18651,14295,209026,76615,84972,161587,12796,7554,1112,6,0,1,18,1508,2338,2578,1101,69,88,709,11,184,1499,16943,25,0,85.07936812,14.92063188,5.997818453,8.92281343,3.61390449,0.531991236,0.088027327,8.105690201,0.717135667,0.011960235,0.002870456,0,0.000478409,0.008611369,0.721441352,1.118521141,0,42.86439817,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,207,Special,FSM Not eligible,7924,111,8035,1069,861,208,109,9104,3852,3974,7826,98,361,99,0,0,0,14,90,297,109,0,0,0,2,0,70,11,55,72,0,88.25790861,11.74209139,9.457381371,2.284710018,3.965289982,1.087434095,0.768892794,0.604130053,0.120826011,0.79086116,0,0,0,0.153778559,0.98857645,3.262302285,0,33.33333333,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Special,FSM eligible,45028,821,45849,9122,6882,2240,361,54971,22363,22413,44776,252,4248,467,0,0,0,44,461,1662,583,81,0,6,224,8,161,109,1859,111,0,83.40579578,16.59420422,12.51932837,4.074875844,7.727710975,0.849538848,0.292881701,3.381783122,0.198286369,0.201924651,0,0,0,0.080042204,0.838624002,3.023412345,0,45.58359621,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Primary,FSM Not eligible,1119150,5376,1124526,58256,46231,12025,7839,1182782,555039,557181,1112220,6930,41124,2453,29,0,10,419,212,1956,534,23,104,367,4371,0,5628,909,5001,487,28,95.07466296,4.925337044,3.908666179,1.016670866,3.476887541,0.207392402,0.475827329,0.422816715,0.076852708,0.041174113,0.002451847,0,0.000845464,0.035424956,0.017923844,0.165372824,0.0023673,14.5888344,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Primary,FSM eligible,1178400,6891,1185291,120720,87034,33686,31199,1306011,564620,589019,1153639,24761,68164,5339,111,1,852,591,1138,10821,1367,1856,8,922,4593,1,3253,6438,22911,1084,14,90.75658628,9.243413723,6.664109261,2.579304462,5.219251599,0.40880207,0.249079066,1.754273126,0.492951438,0.083000832,0.008499163,7.66E-05,0.065236817,0.045252299,0.08713556,0.828553511,0.001071966,32.07838673,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Secondary,FSM eligible,297410,5625,303035,55504,25293,30211,21440,358539,132979,143993,276972,20438,14563,1346,0,39,0,60,3715,5570,4517,1249,115,118,875,0,1020,1002,28104,85,0,84.51939677,15.48060323,7.054462694,8.426140531,4.061761761,0.375412438,0.28448788,7.838477822,0.279467506,0.023707323,0,0.010877478,0,0.016734581,1.036149484,1.553526952,0,42.38219138,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Primary,FSM Not eligible,1089634,5060,1094694,52747,41611,11136,14181,1147441,532886,544172,1077058,12576,34440,2609,80,0,18,492,69,3899,664,116,81,674,3641,0,5356,1605,3146,1029,4,95.40307519,4.596924809,3.626417393,0.970507416,3.001461513,0.227375525,0.466777813,0.274175317,0.139876473,0.089677813,0.006972036,0,0.001568708,0.042878022,0.006013381,0.339799606,0.000348602,12.4431983,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Primary,FSM eligible,93562,799,94361,8216,5959,2257,1755,102577,45364,46784,92148,1414,4904,365,1,0,4,4,69,612,185,213,1,68,545,0,162,341,1690,64,0,91.99040721,8.009592794,5.809294481,2.200298312,4.780798815,0.355830254,0.15793014,1.647542821,0.332433197,0.062392154,0.000974877,0,0.00389951,0.00389951,0.067266541,0.596624974,0,28.25159915,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Secondary,FSM eligible,138638,5525,144163,26038,15092,10946,12282,170201,60579,66454,127033,11605,10576,502,89,1,0,38,416,3414,4673,1084,67,85,678,22,239,677,9798,232,56,84.7016175,15.2983825,8.867162943,6.431219558,6.213829531,0.294945388,0.140422207,5.756722933,0.397764996,0.136309422,0.052291115,0.000587541,0,0.022326543,0.244416895,2.005863655,0.032902274,43.8618137,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Special,FSM Not eligible,48930,747,49677,5502,4899,603,338,55179,24278,24399,48677,253,2640,623,0,0,0,54,17,1565,433,0,2,62,248,2,120,85,392,6,0,90.02881531,9.97118469,8.878377644,1.092807046,4.784428859,1.129052719,0.217474039,0.710415194,0.154044111,0.010873702,0,0,0,0.097863318,0.030808822,2.836223926,0,29.56349206,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,857,Secondary,FSM Not eligible,418525,5775,424300,30594,22720,7874,10165,454894,251771,156937,408708,9817,18409,1878,0,0,9,33,684,1705,2679,400,69,132,2875,20,314,348,7130,82,2,93.27447713,6.725522869,4.994570164,1.730952705,4.046876855,0.412843432,0.06902707,1.567398119,0.076501339,0.018026178,0,0,0.001978483,0.007254437,0.1503647,0.374812594,0.000439663,18.72210477,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Special,FSM eligible,80781,597,81378,14968,12349,2619,335,96346,41117,39407,80524,257,6289,1010,0,0,0,146,38,4860,251,276,13,28,214,91,72,78,2440,29,6,84.46432649,15.53567351,12.81734582,2.718327694,6.527515413,1.048305067,0.074730658,2.532538974,0.080958213,0.030099848,0,0,0,0.151537168,0.039441181,5.044319432,0.006227555,42.93785311,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Primary,FSM Not eligible,893051,5318,898369,38040,27861,10179,9119,936409,439964,444740,884704,8347,24074,1834,29,0,4,373,82,1461,563,478,7,814,3934,0,3425,772,5773,209,4,95.93767253,4.062327466,2.975302459,1.087025007,2.570885158,0.195854589,0.365758979,0.616504113,0.082442608,0.022319307,0.003096937,0,0.000427164,0.039833022,0.008756857,0.156021567,0.000427164,10.87367178,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Primary,FSM Not eligible,2390711,21929,2412640,110063,91749,18314,15498,2522703,1185255,1192037,2377292,13419,76765,5497,96,2,24,1812,109,7432,1635,615,365,1944,17985,0,8361,2079,7352,522,12,95.63710036,4.362899636,3.63693229,0.725967345,3.042966215,0.217901196,0.331430216,0.291433435,0.082411604,0.020692091,0.003805442,7.93E-05,0.000951361,0.071827718,0.004320762,0.294604636,0.00047568,12.15827019,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Secondary,FSM Not eligible,1679071,20654,1699725,113610,91490,22120,36703,1813335,813620,831463,1645083,33988,72432,6624,3,15,86,235,2239,9842,5398,3354,123,2498,12226,409,3726,2715,15296,383,14,93.73474841,6.265251594,5.045399774,1.21985182,3.994408093,0.365293782,0.205477752,0.843528636,0.149724127,0.021121304,0.000165441,0.000827205,0.004742643,0.012959547,0.123474151,0.542756854,0.000772058,17.78328698,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Secondary,FSM eligible,998539,17851,1016390,206312,115677,90635,66890,1222702,453527,483367,936894,61645,76071,6134,81,10,2,366,7367,25616,12105,23481,267,367,3037,2075,1442,5245,82884,1064,30,83.12655087,16.87344913,9.460768037,7.412681095,6.221548668,0.501675797,0.117935523,6.778757211,0.428967974,0.087020386,0.006624672,0.000817861,0.000163572,0.029933704,0.60251803,2.09503215,0.002453582,46.98990936,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Special,FSM eligible,7431,29,7460,1202,1074,128,306,8662,3456,3758,7214,217,675,184,0,0,0,66,0,149,21,0,2,0,6,0,0,89,28,11,0,86.12329716,13.87670284,12.39898407,1.477718772,7.792657585,2.124220734,0,0.323250981,1.027476333,0.126991457,0,0,0,0.761948742,0,1.720157008,0,54.66666667,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Secondary,FSM Not eligible,545851,11756,557607,45777,34722,11055,25330,603384,254746,266915,521661,24190,28368,1377,133,1,1,122,400,4313,7432,563,268,903,3091,62,901,1140,8822,192,7,92.41328905,7.58671095,5.75454437,1.83216658,4.701483632,0.228212879,0.149324477,1.462087162,0.18893441,0.031820532,0.022042348,0.000165732,0.000165732,0.020219297,0.066292775,0.714801851,0.001160124,20.40707965,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Primary,FSM eligible,324193,2445,326638,27625,18230,9395,9139,354263,154287,161929,316216,7977,14669,993,1,0,0,369,170,2010,243,117,16,509,1677,0,815,1162,7206,212,18,92.20212102,7.797878977,5.145894434,2.651984543,4.140709021,0.280300229,0.230055072,2.034082024,0.3280049,0.059842546,0.000282276,0,0,0.104159904,0.047986948,0.567375086,0.005080971,27.69661175,202223
