time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,gender,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Primary,Male,982366,7656,990022,60215,46813,13402,10887,1050237,483634,490382,974016,8350,39440,2072,19,1,56,626,720,3879,1541,1060,18,399,5698,0,2669,2537,7993,203,0,94.26653222,5.733467779,4.457374859,1.27609292,3.755342842,0.197288802,0.254133115,0.761066312,0.241564523,0.019328971,0.001809115,9.52E-05,0.00533213,0.059605594,0.068555955,0.369345205,0,17.7739166,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Secondary,Male,612569,10420,622989,64730,26409,38321,32975,687719,278949,303706,582655,29914,15639,1592,16,0,8,4,3894,5256,7257,3343,137,308,1675,1043,1823,3061,32898,539,0,90.58772551,9.41227449,3.840085849,5.572188641,2.274039251,0.231489896,0.265079197,4.78363983,0.445094581,0.078375034,0.002326532,0,0.001163266,0.000581633,0.566219633,0.764265638,0,25.5409936,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Special,Male,13341,202,13543,3184,1794,1390,433,16727,6295,6672,12967,374,887,99,0,0,0,18,40,750,189,180,0,0,13,0,56,59,1273,2,0,80.96490704,19.03509296,10.72517487,8.309918096,5.30280385,0.591857476,0.334788067,7.61045017,0.352723142,0.011956717,0,0,0,0.10761045,0.239134334,4.483768757,0,46.79487179,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000001,City of London,201,Primary,Male,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Special,Male,31617,1639,33256,12373,6534,5839,633,45629,15547,15693,31240,377,2570,365,0,0,0,30,644,2917,1591,307,3,1,29,15,170,256,5413,0,8,72.88347323,27.11652677,14.31984045,12.79668632,5.632382914,0.799929869,0.372570076,11.86306954,0.561046703,0,0,0,0,0.06574766,1.411383112,6.392864187,0.017532709,56.08108108,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Special,Male,24269,379,24648,2800,2310,490,255,27448,12005,12083,24088,181,1659,246,0,0,0,80,91,234,165,0,0,9,130,75,24,74,392,0,0,89.79889245,10.20110755,8.415913728,1.785193821,6.044156223,0.896240163,0.087438065,1.428155057,0.2696007,0,0,0,0,0.291460216,0.331535995,0.852521131,0,30.5785124,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Secondary,Male,771358,6546,777904,76923,43736,33187,38440,854827,357993,376477,734470,36888,31799,2142,14,1,22,138,2356,7263,2756,2506,103,212,2489,986,1724,1552,29131,780,1,91.00133711,8.998662887,5.116356877,3.88230601,3.719933975,0.250577017,0.201678234,3.407824039,0.181557204,0.091246533,0.001637758,0.000116983,0.00257362,0.016143617,0.275611323,0.849645601,0.000116983,25.67802936,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,887,Special,Female,18602,393,18995,2944,2033,911,214,21939,9245,9185,18430,172,1235,188,0,0,0,50,16,544,297,0,0,1,74,21,15,42,849,5,0,86.58097452,13.41902548,9.266602853,4.152422626,5.629244724,0.856921464,0.068371393,3.869820867,0.191439902,0.022790464,0,0,0,0.227904645,0.072929486,2.479602534,0,35.4679803,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Primary,Male,2801669,23682,2825351,151038,115978,35060,26420,2976389,1382371,1396265,2778636,23033,94283,7384,111,1,286,882,864,12131,4284,491,23,1601,17774,0,11162,3387,19739,772,36,94.92546169,5.074538308,3.896600881,1.177937427,3.167697502,0.248085852,0.375018185,0.663186163,0.113795609,0.02593747,0.003729351,3.36E-05,0.009608959,0.029633223,0.029028464,0.407574413,0.001209519,14.95306379,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Primary,Male,948461,4778,953239,60519,44655,15864,17636,1013758,458738,472687,931425,17036,38462,2374,92,0,26,198,162,3125,1069,329,85,778,2846,0,6329,600,8332,603,216,94.03023207,5.969767933,4.404897421,1.564870512,3.794002119,0.234178177,0.624310733,0.821892404,0.059185723,0.059481651,0.009075144,0,0.002564715,0.019531289,0.015980145,0.308258973,0.02130686,19.89041662,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,332,Secondary,Female,795544,12625,808169,77524,46060,31464,33074,885693,375753,388987,764740,30804,33456,3195,26,0,0,92,2299,6981,4029,11580,174,449,5010,2963,1506,2270,27411,277,11,91.24707997,8.75292003,5.200447559,3.552472471,3.777381102,0.360734476,0.170036344,3.094864699,0.256296482,0.031274945,0.002935554,0,0,0.010387346,0.259570754,0.788196361,0.001241965,24.89400363,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Secondary,Male,384584,2635,387219,38690,19395,19295,19823,425909,177474,188801,366275,18309,14977,1120,46,22,0,85,1342,1803,980,2533,73,176,1369,37,520,1514,16738,523,0,90.91589988,9.084100125,4.553789659,4.530310465,3.516478872,0.262966972,0.122091808,3.929947477,0.355474996,0.122796184,0.010800429,0.005165423,0,0.019957315,0.315090782,0.423329866,0,26.17669268,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,926,Secondary,Male,1637278,19579,1656857,177183,120969,56214,52043,1834040,802025,788555,1590580,46698,93910,6366,11,4,360,469,8547,11288,9071,3741,310,2311,6583,1304,3990,5345,44842,2037,14,90.33919653,9.660803472,6.595766723,3.065036749,5.120389959,0.347102571,0.217552507,2.444984842,0.29143312,0.11106628,0.000599769,0.000218098,0.019628798,0.025571961,0.46602037,0.615471854,0.000763342,33.80667149,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Secondary,Female,566943,7869,574812,49240,27226,22014,20335,624052,267982,280670,548652,18291,21394,2484,10,0,0,254,619,2465,1092,4085,281,985,3176,2335,1589,2044,18003,378,0,92.10963189,7.89036811,4.362777461,3.527590649,3.428239954,0.398043753,0.254626217,2.884855749,0.327536808,0.060571875,0.001602431,0,0,0.040701736,0.099190452,0.394999135,0,23.94869297,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Secondary,Male,1053433,13243,1066676,123993,57612,66381,66235,1190669,467580,522251,989831,63602,37647,4286,38,8,12,140,6155,9252,4280,12825,448,1650,5492,1373,2442,2633,59563,1743,74,89.58627461,10.41372539,4.838624336,5.575101057,3.161835909,0.3599657,0.205094783,5.002481798,0.221136185,0.146388291,0.003191483,0.000671891,0.001007837,0.011758096,0.516936277,0.77704215,0.006214993,29.08273537,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Secondary,Male,1409910,18731,1428641,142677,93560,49117,52384,1571318,670656,689541,1360197,49713,69081,5314,32,6,54,719,5898,12402,8873,3965,285,850,7038,1685,1494,2671,42942,2010,54,90.91991564,9.080084362,5.954237144,3.125847219,4.396372981,0.338187432,0.095079417,2.732865022,0.169984688,0.127918092,0.002036507,0.000381845,0.003436605,0.045757765,0.375353684,0.789273718,0.003436605,23.8047206,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Secondary,Male,413794,3869,417663,44369,29264,15105,11131,462032,200433,203797,404230,9564,22579,1577,5,1,0,110,2198,2793,1650,677,22,1406,773,18,442,1567,12338,758,1,90.39698549,9.60301451,6.333760432,3.269254078,4.886890951,0.34131835,0.09566437,2.670377809,0.339153998,0.164057901,0.001082176,0.000216435,0,0.023807875,0.475724625,0.604503584,0.000216435,26.47558902,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Secondary,Male,284769,6440,291209,27398,18075,9323,20823,318607,125003,139193,264196,20573,14302,1311,6,0,0,13,723,1720,4463,1950,70,327,1580,0,679,250,7220,1174,0,91.40069113,8.599308866,5.673133359,2.926175508,4.488915812,0.411478718,0.213115217,2.26611468,0.078466575,0.368479035,0.001883198,0,0,0.004080262,0.226925334,0.539850035,0,28.88257576,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Special,Female,16791,390,17181,2592,2300,292,236,19773,8173,8389,16562,229,1396,434,0,55,0,25,34,356,362,116,4,0,24,0,4,7,249,32,0,86.89121529,13.10878471,11.63202347,1.47676124,7.060132504,2.194912254,0.020229606,1.259292975,0.035401811,0.161836848,0,0.278157083,0,0.126435038,0.171951651,1.800434937,0,44.26229508,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Secondary,Female,764545,16362,780907,82533,48582,33951,33370,863440,356305,376645,732950,31595,35730,3585,5,0,1,105,1464,7692,8247,8234,96,1298,3995,2726,1338,1775,30259,579,0,90.44137404,9.558625961,5.626563513,3.932062448,4.138098768,0.415199666,0.154961549,3.50447049,0.205573057,0.067057352,0.000579079,0,0.000115816,0.01216066,0.169554341,0.890855184,0,25.03340216,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Secondary,Female,652912,8864,661776,82231,29931,52300,17691,744007,313573,324253,637826,15086,18020,1446,4,1,0,62,6243,4155,1652,4561,60,77,5185,1890,1875,2605,47305,515,0,88.94755022,11.05244978,4.022946021,7.029503755,2.422020223,0.19435301,0.252013758,6.358139104,0.350131114,0.069219779,0.000537629,0.000134407,0,0.008333255,0.839105008,0.558462488,0,30.53874964,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Primary,Female,650008,5511,655519,38070,27832,10238,9940,693589,316887,324072,640959,9049,23379,1610,23,0,0,599,24,2171,654,124,25,887,3945,0,2457,891,6681,209,26,94.51115863,5.488841374,4.012751067,1.476090307,3.370728198,0.232125942,0.354244372,0.963250571,0.128462245,0.030133119,0.003316085,0,0,0.086362385,0.003460262,0.313009578,0.003748618,17.64519702,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",884,Special,Male,23588,504,24092,2994,2525,469,261,27086,11685,11802,23487,101,1496,237,0,0,0,56,39,697,337,33,2,0,153,12,14,160,295,0,0,88.94631913,11.05368087,9.322159049,1.731521819,5.52314849,0.87499077,0.051687218,1.089123532,0.590711068,0,0,0,0,0.206748874,0.143985823,2.573285092,0,34.1563786,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Special,Male,18143,295,18438,4916,3079,1837,851,23354,8373,9198,17571,572,1817,220,0,0,2,68,48,924,290,124,0,0,3,2,60,279,1489,9,0,78.95007279,21.04992721,13.184037,7.865890212,7.780251777,0.94202278,0.256915304,6.375781451,1.194656162,0.038537296,0,0,0.008563843,0.291170677,0.205532243,3.956495675,0,54.92957746,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Special,Male,23231,538,23769,3462,3087,375,140,27231,11758,11362,23120,111,1518,453,0,0,0,44,9,1063,254,0,1,0,283,0,6,29,340,0,0,87.28654842,12.71345158,11.33634461,1.377106974,5.574529029,1.663545224,0.022033712,1.248576989,0.106496273,0,0,0,0,0.161580552,0.033050567,3.903639235,0,38.11320755,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Primary,Female,811509,4716,816225,46994,35060,11934,10200,863219,397981,405033,803014,8495,28974,1961,16,0,135,236,79,3630,422,101,4,595,3695,0,2615,1705,7332,282,29,94.55595857,5.444041431,4.061541741,1.38249969,3.356506286,0.227172942,0.302935871,0.849378895,0.197516505,0.032668419,0.001853527,0,0.015639137,0.027339528,0.009151791,0.420519011,0.003359518,17.24991163,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Primary,Female,666857,8242,675099,42510,26751,15759,10413,717609,324908,332396,657304,9553,21631,1895,24,0,0,541,74,2582,453,124,208,450,7129,2,3003,860,11400,496,4,94.07616125,5.923838748,3.727796056,2.196042692,3.014315595,0.264071381,0.418473012,1.588608839,0.119842421,0.06911842,0.00334444,0,0,0.075389244,0.010312022,0.359805967,0.000557407,18.49608509,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Special,Female,18138,507,18645,8652,8289,363,214,27297,8929,9098,18027,111,1947,327,0,0,0,32,4,5979,448,27,5,0,54,0,75,103,184,1,0,68.30420925,31.69579075,30.36597428,1.329816463,7.13265194,1.197933839,0.274755468,0.674066747,0.377330842,0.003663406,0,0,0,0.117229,0.014653625,21.90350588,0,65.37216828,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,Male,80216,1888,82104,13065,10924,2141,526,95169,40021,39829,79850,366,5606,904,2,11,1,489,104,3807,1390,132,12,71,291,124,41,160,1814,126,0,86.27179018,13.72820982,11.47852767,2.249682144,5.890573611,0.949889145,0.043081255,1.906082863,0.168121972,0.132396053,0.002101525,0.011558386,0.001050762,0.513822778,0.109279282,4.000252183,0,41.2716763,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Secondary,Male,947043,9441,956484,65845,44404,21441,23639,1022329,486933,437827,924760,22283,34537,3625,201,1,0,134,1911,3993,1970,3753,135,901,6434,1,1133,1356,17969,983,2,93.55931408,6.440685924,4.343415867,2.097270057,3.378266683,0.354582527,0.11082538,1.757653358,0.132638319,0.096153,0.01966099,9.78E-05,0,0.013107327,0.186926127,0.390578767,0.000195632,19.12053802,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Primary,Male,541760,2136,543896,34807,18698,16109,10677,578703,272606,260258,532864,8896,15254,1336,0,0,10,142,407,1547,71,1352,1,538,1526,0,2284,1781,11844,200,2,93.98534309,6.014656914,3.231018329,2.783638585,2.635894405,0.230861081,0.39467568,2.046645689,0.307757174,0.034560042,0,0,0.001728002,0.02453763,0.070329686,0.267321925,0.0003456,20.23786687,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Secondary,Female,393128,5157,398285,37764,25556,12208,9421,436049,189890,195277,385167,7961,20024,2303,10,0,2,54,676,2479,3222,4371,200,287,1428,20,619,1460,9424,705,8,91.33950542,8.660494577,5.860809221,2.799685356,4.592144461,0.528151653,0.141956523,2.161225,0.334824756,0.161679077,0.00229332,0,0.000458664,0.012383929,0.155028449,0.568514089,0.001834656,24.84394507,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Special,Female,14896,293,15189,1863,1636,227,185,17052,7341,7387,14728,168,944,141,0,0,0,36,5,510,100,0,0,0,154,39,4,17,202,4,0,89.07459536,10.92540464,9.594182501,1.331222144,5.536007506,0.826882477,0.023457659,1.184611776,0.09969505,0.023457659,0,0,0,0.21111893,0.029322074,2.990851513,0,37.58389262,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Special,Male,100284,1448,101732,11549,9119,2430,666,113281,49770,49923,99693,591,6356,1145,10,0,2,79,58,1469,731,8,0,91,616,10,293,75,2062,0,0,89.80499819,10.19500181,8.049893627,2.145108182,5.610826176,1.010760851,0.258648847,1.820252293,0.066207043,0,0.008827606,0,0.001765521,0.069738085,0.051200113,1.296775276,0,29.37625755,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Primary,Female,2308968,17683,2326651,115666,94170,21496,20207,2442317,1139900,1151714,2291614,17354,79567,5754,82,2,326,552,85,7796,1790,234,49,1425,14418,1,6077,2853,11550,1016,5,95.26408734,4.73591266,3.855764833,0.880147827,3.257849002,0.235595953,0.248821099,0.472911584,0.116815303,0.041599841,0.003357468,8.19E-05,0.013347981,0.022601489,0.003480302,0.319205083,0.000204724,14.58389202,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Secondary,Female,1273761,9101,1282862,109385,66912,42473,36135,1392247,612372,626671,1239043,34718,52307,4354,54,1,1,168,3244,6783,2814,7413,279,687,4452,869,3497,1417,35269,2290,0,92.1432763,7.856723699,4.806043755,3.050679944,3.757020126,0.312731864,0.251176695,2.533243024,0.101777917,0.164482308,0.003878622,7.18E-05,7.18E-05,0.012066824,0.233004632,0.487198033,0,22.14606824,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Primary,Male,2059395,13924,2073319,121424,99294,22130,20531,2194743,1017821,1024165,2041986,17409,80483,5457,51,1,563,1215,1222,10280,2352,1119,21,2361,9190,0,6560,3122,12073,375,22,94.46750713,5.53249287,4.524174357,1.008318514,3.667080838,0.24863959,0.298896044,0.550087186,0.142249001,0.017086283,0.002323734,4.56E-05,0.025652206,0.055359557,0.055678501,0.468391971,0.001002395,16.65139483,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Special,Male,225381,1553,226934,35657,25658,9999,2686,262591,129735,93636,223371,2010,16025,2933,5,0,1,123,269,6287,334,180,20,22,1177,0,1764,676,7392,167,15,86.42108831,13.57891169,9.77108888,3.807822812,6.102646321,1.116946125,0.671767121,2.815024125,0.257434566,0.063597001,0.001904102,0,0.00038082,0.046840905,0.102440678,2.394217624,0.005712305,38.05794832,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Primary,Female,393362,2294,395656,23687,16871,6816,6582,419343,190966,196452,387418,5944,14479,902,6,0,374,276,9,825,40,284,0,31,2223,0,1160,638,4847,171,0,94.35140207,5.648597926,4.023198193,1.625399732,3.45278209,0.21509838,0.276623194,1.155855708,0.152142757,0.040778074,0.00143081,0,0.089187133,0.065817243,0.002146214,0.196736323,0,18.06098514,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Secondary,Female,454447,3602,458049,40784,25519,15265,18806,498833,212941,223812,436753,17694,19646,1915,47,1,1,59,729,3017,1215,705,186,259,1936,6,2397,1112,11424,332,104,91.82411749,8.17588251,5.115740137,3.060142372,3.938392207,0.383896013,0.480521537,2.290145199,0.222920296,0.06655534,0.009421991,0.000200468,0.000200468,0.011827606,0.146141093,0.60481163,0.020848661,24.8403576,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Primary,Female,780890,6402,787292,40019,28932,11087,7381,827311,385367,389175,774542,6348,25123,1917,9,0,83,85,59,1654,434,270,2,834,5132,0,3676,1033,5827,551,2,95.16276225,4.83723775,3.497112936,1.340124814,3.036705664,0.231714555,0.444331092,0.704330052,0.124862355,0.066601314,0.001087862,0,0.010032503,0.01027425,0.007131538,0.199924817,0.000241747,14.9530305,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Special,Male,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Secondary,Male,2609095,34778,2643873,234412,160252,74160,87531,2878285,1246489,1280074,2526563,82532,117534,9917,103,90,27,908,12769,16946,11438,23733,385,2757,12982,7216,8947,4999,57328,2886,2,91.85584471,8.144155287,5.567620997,2.57653429,4.083473318,0.34454545,0.310844826,1.99174161,0.173679813,0.100268042,0.00357852,0.003126862,0.000938059,0.031546563,0.443632232,0.588753372,6.95E-05,23.66474331,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Special,Male,31418,207,31625,7030,4101,2929,545,38655,15347,15597,30944,474,1496,301,0,0,0,37,116,2151,124,22,6,22,55,0,147,71,2695,16,0,81.8134782,18.1865218,10.60923555,7.57728625,3.87013323,0.778683223,0.380287156,6.971931186,0.183676109,0.041391799,0,0,0,0.095718536,0.300090545,5.564610012,0,41.96185286,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Primary,Female,851883,2704,854587,43627,28126,15501,10908,898214,416602,425785,842387,9496,24382,1822,4,0,30,331,76,1479,639,273,19,107,1939,0,3952,1412,9894,243,2,95.14291694,4.857083056,3.131325052,1.725758004,2.714497881,0.202846983,0.439984235,1.101519237,0.157200845,0.027053687,0.000445328,0,0.003339961,0.036850906,0.008461235,0.164660092,0.000222664,14.32376801,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Primary,Female,1871524,9984,1881508,113134,66340,46794,44572,1994642,894325,934424,1828749,42775,57682,3593,62,0,30,234,48,4649,2509,285,12,438,7025,0,8424,1797,33543,3030,42,94.32810499,5.671895007,3.325910113,2.345984894,2.891847259,0.180132575,0.422331426,1.681655154,0.090091355,0.151906959,0.003108327,0,0.001504029,0.011731428,0.002406447,0.233074406,0.002105641,18.54692032,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Primary,Female,637190,3857,641047,36745,26996,9749,5867,677792,314507,317913,632420,4770,23847,1683,14,0,36,129,13,1273,130,202,0,309,3418,0,2291,1097,6134,227,1,94.57872032,5.421279685,3.982932817,1.438346867,3.518336009,0.248306265,0.338009301,0.904997403,0.161849063,0.033491101,0.00206553,0,0.005311364,0.019032388,0.001917993,0.187815731,0.000147538,16.88680823,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Primary,Female,664574,6938,671512,37621,25897,11724,14950,709133,319570,331158,650728,13846,21358,1697,9,0,8,503,33,2230,1114,31,541,149,5134,0,2279,1104,7826,515,59,94.69478927,5.305210729,3.651924251,1.653286478,3.011846861,0.239306308,0.321378359,1.103601158,0.155683067,0.072623894,0.001269155,0,0.001128138,0.070931687,0.00465357,0.314468513,0.008320019,16.61635979,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000007,Stockport,356,Primary,Female,900707,5069,905776,46353,36204,10149,11588,952129,440445,450157,890602,10105,31162,2368,52,1,32,384,26,2179,241,0,184,278,4366,0,2541,1483,5653,472,0,95.13164708,4.868352923,3.802425932,1.065926991,3.272875839,0.248705795,0.266875602,0.593722069,0.155756205,0.049573115,0.005461445,0.000105028,0.003360889,0.040330669,0.002730722,0.228855544,0,14.88751654,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Secondary,Female,789795,10411,800206,57933,45278,12655,15757,858139,384319,390912,775231,14564,36569,3502,40,10,0,131,957,4069,1683,2287,80,1022,7610,16,1463,1193,8948,1051,0,93.24899579,6.751004208,5.276301392,1.474702816,4.26143084,0.408092395,0.170485201,1.042721517,0.139021767,0.122474331,0.00466125,0.001165312,0,0.015265592,0.111520395,0.474165607,0,18.23536784,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Special,Female,5323,39,5362,479,396,83,30,5841,2640,2661,5301,22,277,55,0,0,0,10,0,54,38,0,0,0,1,0,9,8,66,0,0,91.79934943,8.200650574,6.779661017,1.420989557,4.742338641,0.941619586,0.154083205,1.129943503,0.136962849,0,0,0,0,0.171203561,0,0.92449923,0,24.52830189,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Secondary,Male,730133,15502,745635,73314,45045,28269,41579,818949,335482,354021,689503,40630,34153,2862,74,116,1,219,1548,6072,6417,5516,282,1634,4464,2705,1578,949,20568,5174,0,91.04779418,8.952205815,5.500342512,3.451863303,4.170345162,0.349472311,0.192685991,2.511511706,0.115880232,0.631785374,0.009035972,0.014164496,0.000122108,0.026741592,0.18902276,0.741438112,0,25.53486031,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Primary,Female,2341501,13751,2355252,142113,114412,27701,24067,2497365,1153422,1169487,2322909,18592,99102,5770,46,0,194,1588,407,7269,1156,1054,27,2441,10127,0,6805,5475,14322,1099,36,94.30948219,5.690517806,4.581308699,1.109209106,3.968262549,0.23104352,0.272487202,0.573484453,0.21923107,0.044006383,0.001841941,0,0.007768188,0.063587021,0.016297177,0.291066784,0.001441519,18.25157456,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Secondary,Male,1941176,27624,1968800,184966,114986,69980,51755,2153766,936839,954940,1891779,49397,71965,7102,47,6,65,138,12385,23224,15494,7686,388,1691,7799,2252,3958,2358,61288,2376,54,91.41197326,8.58802674,5.338834395,3.249192345,3.341356489,0.329747986,0.183771125,2.845620183,0.109482646,0.110318391,0.002182224,0.000278582,0.003017969,0.006407381,0.575039257,1.078297271,0.002507236,23.03667458,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Primary,Male,398507,2334,400841,23908,16936,6972,4432,424749,195378,199122,394500,4007,15003,947,3,1,0,76,79,827,445,1705,0,190,1699,0,1499,425,4556,492,0,94.37126397,5.62873603,3.987296027,1.641440003,3.532203725,0.222955204,0.352914309,1.072633485,0.100059094,0.115833116,0.000706299,0.000235433,0,0.01789292,0.01859922,0.194703225,0,17.82152902,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Secondary,Female,440952,6048,447000,42263,24768,17495,17762,489263,208946,215445,424391,16561,18343,1752,50,1,3,213,972,3432,2079,2981,151,61,2307,1450,1132,1201,15038,124,2,91.36190556,8.63809444,5.062308002,3.575786438,3.749108353,0.358089616,0.231368405,3.073602541,0.24547125,0.025344242,0.010219453,0.000204389,0.000613167,0.043534868,0.198666157,0.701463221,0.000408778,24.37662821,202223
